run_accession	fastq_ftp
SRR2140216	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140216/SRR2140216.fastq.gz
SRR2140217	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140217/SRR2140217.fastq.gz
SRR2140233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140233/SRR2140233.fastq.gz
SRR2140237	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140237/SRR2140237.fastq.gz
SRR2140238	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140238/SRR2140238.fastq.gz
SRR2140241	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140241/SRR2140241.fastq.gz
SRR2140243	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140243/SRR2140243.fastq.gz
SRR2140246	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140246/SRR2140246.fastq.gz
SRR2140249	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140249/SRR2140249.fastq.gz
SRR2140250	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140250/SRR2140250.fastq.gz
SRR2140260	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140260/SRR2140260.fastq.gz
SRR2140264	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140264/SRR2140264.fastq.gz
SRR2140268	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140268/SRR2140268.fastq.gz
SRR2140271	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140271/SRR2140271.fastq.gz
SRR2140273	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140273/SRR2140273.fastq.gz
SRR2140277	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140277/SRR2140277.fastq.gz
SRR2140278	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140278/SRR2140278.fastq.gz
SRR2140281	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140281/SRR2140281.fastq.gz
SRR2140282	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140282/SRR2140282.fastq.gz
SRR2140286	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140286/SRR2140286.fastq.gz
SRR2140288	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140288/SRR2140288.fastq.gz
SRR2140289	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140289/SRR2140289.fastq.gz
SRR2140292	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140292/SRR2140292.fastq.gz
SRR2140295	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140295/SRR2140295.fastq.gz
SRR2140296	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140296/SRR2140296.fastq.gz
SRR2140297	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140297/SRR2140297.fastq.gz
SRR2140298	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140298/SRR2140298.fastq.gz
SRR2140299	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140299/SRR2140299.fastq.gz
SRR2140307	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140307/SRR2140307.fastq.gz
SRR2140312	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140312/SRR2140312.fastq.gz
SRR2140320	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140320/SRR2140320.fastq.gz
SRR2140321	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140321/SRR2140321.fastq.gz
SRR2140324	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140324/SRR2140324.fastq.gz
SRR2140328	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140328/SRR2140328.fastq.gz
SRR2140333	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140333/SRR2140333.fastq.gz
SRR2140338	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140338/SRR2140338.fastq.gz
SRR2140340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140340/SRR2140340.fastq.gz
SRR2140341	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140341/SRR2140341.fastq.gz
SRR2140348	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140348/SRR2140348.fastq.gz
SRR2140349	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140349/SRR2140349.fastq.gz
SRR2140357	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140357/SRR2140357.fastq.gz
SRR2140359	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140359/SRR2140359.fastq.gz
SRR2140360	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140360/SRR2140360.fastq.gz
SRR2140363	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140363/SRR2140363.fastq.gz
SRR2140364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140364/SRR2140364.fastq.gz
SRR2140367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140367/SRR2140367.fastq.gz
SRR2140369	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140369/SRR2140369.fastq.gz
SRR2140370	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140370/SRR2140370.fastq.gz
SRR2140376	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140376/SRR2140376.fastq.gz
SRR2140378	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140378/SRR2140378.fastq.gz
SRR2140379	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140379/SRR2140379.fastq.gz
SRR2140380	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140380/SRR2140380.fastq.gz
SRR2140387	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140387/SRR2140387.fastq.gz
SRR2140388	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140388/SRR2140388.fastq.gz
SRR2140389	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140389/SRR2140389.fastq.gz
SRR2140394	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140394/SRR2140394.fastq.gz
SRR2140395	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140395/SRR2140395.fastq.gz
SRR2140396	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140396/SRR2140396.fastq.gz
SRR2140398	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140398/SRR2140398.fastq.gz
SRR2140403	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140403/SRR2140403.fastq.gz
SRR2140404	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140404/SRR2140404.fastq.gz
SRR2140405	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140405/SRR2140405.fastq.gz
SRR2140409	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140409/SRR2140409.fastq.gz
SRR2140410	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140410/SRR2140410.fastq.gz
SRR2140319	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140319/SRR2140319.fastq.gz
SRR2140353	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140353/SRR2140353.fastq.gz
SRR2140356	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140356/SRR2140356.fastq.gz
SRR2140361	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140361/SRR2140361.fastq.gz
SRR2140366	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140366/SRR2140366.fastq.gz
SRR2138607	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138607/SRR2138607.fastq.gz
SRR2138608	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138608/SRR2138608.fastq.gz
SRR2138610	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138610/SRR2138610.fastq.gz
SRR2138621	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138621/SRR2138621.fastq.gz
SRR2138624	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138624/SRR2138624.fastq.gz
SRR2138627	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138627/SRR2138627.fastq.gz
SRR2138629	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138629/SRR2138629.fastq.gz
SRR2138631	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138631/SRR2138631.fastq.gz
SRR2138635	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138635/SRR2138635.fastq.gz
SRR2138646	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138646/SRR2138646.fastq.gz
SRR2138654	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138654/SRR2138654.fastq.gz
SRR2138661	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138661/SRR2138661.fastq.gz
SRR2138668	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138668/SRR2138668.fastq.gz
SRR2138669	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138669/SRR2138669.fastq.gz
SRR2138674	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138674/SRR2138674.fastq.gz
SRR2138678	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138678/SRR2138678.fastq.gz
SRR2138681	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138681/SRR2138681.fastq.gz
SRR2138682	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138682/SRR2138682.fastq.gz
SRR2138683	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138683/SRR2138683.fastq.gz
SRR2138686	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138686/SRR2138686.fastq.gz
SRR2138690	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138690/SRR2138690.fastq.gz
SRR2138700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138700/SRR2138700.fastq.gz
SRR2138702	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138702/SRR2138702.fastq.gz
SRR2138704	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138704/SRR2138704.fastq.gz
SRR2138712	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138712/SRR2138712.fastq.gz
SRR2138713	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138713/SRR2138713.fastq.gz
SRR2138716	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138716/SRR2138716.fastq.gz
SRR2138721	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138721/SRR2138721.fastq.gz
SRR2138726	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138726/SRR2138726.fastq.gz
SRR2138729	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138729/SRR2138729.fastq.gz
SRR2138730	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138730/SRR2138730.fastq.gz
SRR2138731	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138731/SRR2138731.fastq.gz
SRR2138732	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138732/SRR2138732.fastq.gz
SRR2138733	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138733/SRR2138733.fastq.gz
SRR2138734	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138734/SRR2138734.fastq.gz
SRR2138737	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138737/SRR2138737.fastq.gz
SRR2138744	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138744/SRR2138744.fastq.gz
SRR2138745	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138745/SRR2138745.fastq.gz
SRR2138749	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138749/SRR2138749.fastq.gz
SRR2138766	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138766/SRR2138766.fastq.gz
SRR2138767	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138767/SRR2138767.fastq.gz
SRR2138768	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138768/SRR2138768.fastq.gz
SRR2138778	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138778/SRR2138778.fastq.gz
SRR2138779	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138779/SRR2138779.fastq.gz
SRR2138780	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138780/SRR2138780.fastq.gz
SRR2138781	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138781/SRR2138781.fastq.gz
SRR2138787	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138787/SRR2138787.fastq.gz
SRR2138789	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138789/SRR2138789.fastq.gz
SRR2138792	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138792/SRR2138792.fastq.gz
SRR2138794	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138794/SRR2138794.fastq.gz
SRR2138796	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138796/SRR2138796.fastq.gz
SRR2138798	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138798/SRR2138798.fastq.gz
SRR2138799	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138799/SRR2138799.fastq.gz
SRR2138802	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138802/SRR2138802.fastq.gz
SRR2138803	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138803/SRR2138803.fastq.gz
SRR2138808	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138808/SRR2138808.fastq.gz
SRR2138810	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138810/SRR2138810.fastq.gz
SRR2138811	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138811/SRR2138811.fastq.gz
SRR2138815	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138815/SRR2138815.fastq.gz
SRR2138817	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138817/SRR2138817.fastq.gz
SRR2138819	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138819/SRR2138819.fastq.gz
SRR2138820	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138820/SRR2138820.fastq.gz
SRR2138821	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138821/SRR2138821.fastq.gz
SRR2138825	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138825/SRR2138825.fastq.gz
SRR2138826	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138826/SRR2138826.fastq.gz
SRR2138828	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138828/SRR2138828.fastq.gz
SRR2138832	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138832/SRR2138832.fastq.gz
SRR2138833	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138833/SRR2138833.fastq.gz
SRR2138836	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138836/SRR2138836.fastq.gz
SRR2138841	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138841/SRR2138841.fastq.gz
SRR2138847	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138847/SRR2138847.fastq.gz
SRR2138848	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138848/SRR2138848.fastq.gz
SRR2138850	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138850/SRR2138850.fastq.gz
SRR2138851	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138851/SRR2138851.fastq.gz
SRR2138857	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138857/SRR2138857.fastq.gz
SRR2138862	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138862/SRR2138862.fastq.gz
SRR2138863	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138863/SRR2138863.fastq.gz
SRR2138875	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138875/SRR2138875.fastq.gz
SRR2138877	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138877/SRR2138877.fastq.gz
SRR2138878	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138878/SRR2138878.fastq.gz
SRR2138879	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138879/SRR2138879.fastq.gz
SRR2138880	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138880/SRR2138880.fastq.gz
SRR2138881	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138881/SRR2138881.fastq.gz
SRR2138883	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138883/SRR2138883.fastq.gz
SRR2138889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138889/SRR2138889.fastq.gz
SRR2138891	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138891/SRR2138891.fastq.gz
SRR2138892	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138892/SRR2138892.fastq.gz
SRR2138896	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138896/SRR2138896.fastq.gz
SRR2138898	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138898/SRR2138898.fastq.gz
SRR2138906	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138906/SRR2138906.fastq.gz
SRR2138907	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138907/SRR2138907.fastq.gz
SRR2138908	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138908/SRR2138908.fastq.gz
SRR2138909	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138909/SRR2138909.fastq.gz
SRR2138929	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138929/SRR2138929.fastq.gz
SRR2138930	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138930/SRR2138930.fastq.gz
SRR2138931	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138931/SRR2138931.fastq.gz
SRR2138934	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138934/SRR2138934.fastq.gz
SRR2138936	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138936/SRR2138936.fastq.gz
SRR2138941	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138941/SRR2138941.fastq.gz
SRR2138943	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138943/SRR2138943.fastq.gz
SRR2138944	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138944/SRR2138944.fastq.gz
SRR2138945	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138945/SRR2138945.fastq.gz
SRR2138946	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138946/SRR2138946.fastq.gz
SRR2138954	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138954/SRR2138954.fastq.gz
SRR2138956	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138956/SRR2138956.fastq.gz
SRR2138957	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138957/SRR2138957.fastq.gz
SRR2138960	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138960/SRR2138960.fastq.gz
SRR2138962	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138962/SRR2138962.fastq.gz
SRR2138965	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138965/SRR2138965.fastq.gz
SRR2138970	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138970/SRR2138970.fastq.gz
SRR2138973	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138973/SRR2138973.fastq.gz
SRR2138978	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138978/SRR2138978.fastq.gz
SRR2138983	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138983/SRR2138983.fastq.gz
SRR2138988	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138988/SRR2138988.fastq.gz
SRR2138990	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138990/SRR2138990.fastq.gz
SRR2138991	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138991/SRR2138991.fastq.gz
SRR2138996	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138996/SRR2138996.fastq.gz
SRR2138998	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138998/SRR2138998.fastq.gz
SRR2138999	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138999/SRR2138999.fastq.gz
SRR2139002	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139002/SRR2139002.fastq.gz
SRR2139005	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139005/SRR2139005.fastq.gz
SRR2139006	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139006/SRR2139006.fastq.gz
SRR2139011	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139011/SRR2139011.fastq.gz
SRR2139014	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139014/SRR2139014.fastq.gz
SRR2139015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139015/SRR2139015.fastq.gz
SRR2139017	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139017/SRR2139017.fastq.gz
SRR2139024	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139024/SRR2139024.fastq.gz
SRR2139031	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139031/SRR2139031.fastq.gz
SRR2139034	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139034/SRR2139034.fastq.gz
SRR2139040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139040/SRR2139040.fastq.gz
SRR2139042	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139042/SRR2139042.fastq.gz
SRR2139048	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139048/SRR2139048.fastq.gz
SRR2139049	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139049/SRR2139049.fastq.gz
SRR2139052	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139052/SRR2139052.fastq.gz
SRR2139057	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139057/SRR2139057.fastq.gz
SRR2139061	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139061/SRR2139061.fastq.gz
SRR2139070	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139070/SRR2139070.fastq.gz
SRR2139071	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139071/SRR2139071.fastq.gz
SRR2139075	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139075/SRR2139075.fastq.gz
SRR2139079	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139079/SRR2139079.fastq.gz
SRR2139083	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139083/SRR2139083.fastq.gz
SRR2139086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139086/SRR2139086.fastq.gz
SRR2139087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139087/SRR2139087.fastq.gz
SRR2139088	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139088/SRR2139088.fastq.gz
SRR2139090	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139090/SRR2139090.fastq.gz
SRR2139092	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139092/SRR2139092.fastq.gz
SRR2139095	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139095/SRR2139095.fastq.gz
SRR2139096	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139096/SRR2139096.fastq.gz
SRR2139097	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139097/SRR2139097.fastq.gz
SRR2139101	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139101/SRR2139101.fastq.gz
SRR2139103	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139103/SRR2139103.fastq.gz
SRR2139104	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139104/SRR2139104.fastq.gz
SRR2139111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139111/SRR2139111.fastq.gz
SRR2139112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139112/SRR2139112.fastq.gz
SRR2139121	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139121/SRR2139121.fastq.gz
SRR2139128	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139128/SRR2139128.fastq.gz
SRR2139129	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139129/SRR2139129.fastq.gz
SRR2139133	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139133/SRR2139133.fastq.gz
SRR2139139	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139139/SRR2139139.fastq.gz
SRR2139149	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139149/SRR2139149.fastq.gz
SRR2139154	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139154/SRR2139154.fastq.gz
SRR2139158	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139158/SRR2139158.fastq.gz
SRR2139159	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139159/SRR2139159.fastq.gz
SRR2139161	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139161/SRR2139161.fastq.gz
